,artist_name,genres,followers,artist_popularity,artist_url,track_name,album_name,release_date,duration_ms,explicit,track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
96,AC/DC,"australian rock, hard rock, rock",29139022,74,https://open.spotify.com/artist/711MCceyCBcFnzjGY4Q7Un,Dirty Deeds Done Dirt Cheap,Dirty Deeds Done Dirt Cheap,1976-09-20,231933,False,74,0.668,0.906,11,-4.881,0,0.17,0.214,0.00245,0.135,0.507,135.653
97,AC/DC,"australian rock, hard rock, rock",29139022,74,https://open.spotify.com/artist/711MCceyCBcFnzjGY4Q7Un,Shoot to Thrill,Back In Black,1980-07-25,317426,False,74,0.457,0.904,2,-5.303,1,0.0747,0.000239,0.0879,0.396,0.48,141.038
98,AC/DC,"australian rock, hard rock, rock",29139022,72,https://open.spotify.com/artist/711MCceyCBcFnzjGY4Q7Un,It's a Long Way to the Top (If You Wanna Rock 'N' Roll),High Voltage,1976-05-14,301226,False,72,0.456,0.863,3,-3.551,1,0.0894,0.133,0.0538,0.0553,0.532,135.962
99,AC/DC,"australian rock, hard rock, rock",29139022,70,https://open.spotify.com/artist/711MCceyCBcFnzjGY4Q7Un,Rock N Roll Train,Black Ice,2008-10-20,261506,False,70,0.547,0.931,2,-2.356,1,0.0615,0.000998,0.0118,0.278,0.697,118.4
100,Alex G,"philly indie, pov: indie, slacker rock",2328522,80,https://open.spotify.com/artist/6lcwlkAjBPSKnFBZjjZFJs,Treehouse,Treehouse,2011-01-17,158801,False,80,0.612,0.196,7,-19.489,0,0.0359,0.706,0.319,0.111,0.142,73.489
101,Alex G,"philly indie, pov: indie, slacker rock",2328522,72,https://open.spotify.com/artist/6lcwlkAjBPSKnFBZjjZFJs,Mary,Trick,2012-11-05,197733,True,72,0.693,0.467,4,-9.558,0,0.043,0.0497,0.452,0.107,0.402,105.955
102,Alex G,"philly indie, pov: indie, slacker rock",2328522,73,https://open.spotify.com/artist/6lcwlkAjBPSKnFBZjjZFJs,Sarah,Trick,2012-11-05,176146,False,73,0.65,0.686,4,-5.198,0,0.0314,0.513,0.000189,0.138,0.497,124.019
103,Alex G,"philly indie, pov: indie, slacker rock",2328522,70,https://open.spotify.com/artist/6lcwlkAjBPSKnFBZjjZFJs,16 Mirrors,Trick,2012-11-05,87093,False,70,0.564,0.3,2,-7.349,1,0.0887,0.638,0.0022,0.101,0.0487,121.888
104,Alex G,"philly indie, pov: indie, slacker rock",2328522,73,https://open.spotify.com/artist/6lcwlkAjBPSKnFBZjjZFJs,Things to Do,Race,2010-01-01,157874,False,73,0.702,0.525,7,-7.139,1,0.039,0.847,0.0285,0.159,0.649,110.121
105,Alex G,"philly indie, pov: indie, slacker rock",2328522,67,https://open.spotify.com/artist/6lcwlkAjBPSKnFBZjjZFJs,Advice,Trick,2012-11-05,157973,False,67,0.356,0.611,10,-5.71,1,0.0289,0.000183,0.867,0.127,0.272,170.069
106,Alex G,"philly indie, pov: indie, slacker rock",2328522,69,https://open.spotify.com/artist/6lcwlkAjBPSKnFBZjjZFJs,Race,Race,2010-01-01,223255,True,69,0.261,0.641,9,-5.549,1,0.0472,0.0222,0.000332,0.112,0.0959,85.982
107,Alex G,"philly indie, pov: indie, slacker rock",2328522,65,https://open.spotify.com/artist/6lcwlkAjBPSKnFBZjjZFJs,Mis,Rules,2012-01-15,200680,False,65,0.536,0.328,0,-11.404,1,0.034,0.804,0.318,0.165,0.105,61.204
108,Alex G,"philly indie, pov: indie, slacker rock",2328522,65,https://open.spotify.com/artist/6lcwlkAjBPSKnFBZjjZFJs,Change,Trick,2012-11-05,124333,False,65,0.667,0.314,9,-14.966,0,0.0479,0.961,0.78,0.108,0.322,92.384
109,Alex G,"philly indie, pov: indie, slacker rock",2328522,64,https://open.spotify.com/artist/6lcwlkAjBPSKnFBZjjZFJs,Forever,Trick,2012-11-05,149640,False,64,0.644,0.569,9,-8.911,1,0.041,0.611,0.912,0.219,0.787,85.001
110,A Boogie Wit da Hoodie,"melodic rap, rap, trap",8383447,76,https://open.spotify.com/artist/31W5EY0aAly4Qieq6OFu6I,Drowning (feat. Kodak Black),The Bigger Artist,2017-09-29,209269,True,76,0.839,0.81,5,-5.274,0,0.0568,0.501,0.0,0.117,0.814,129.014
111,A Boogie Wit da Hoodie,"melodic rap, rap, trap",8383447,76,https://open.spotify.com/artist/31W5EY0aAly4Qieq6OFu6I,Look Back at It,Hoodie SZN,2018-12-21,179449,True,76,0.791,0.587,3,-5.075,0,0.0413,0.407,0.0,0.148,0.536,96.057
112,A Boogie Wit da Hoodie,"melodic rap, rap, trap",8383447,74,https://open.spotify.com/artist/31W5EY0aAly4Qieq6OFu6I,Still Think About You,Artist,2016-09-16,246987,True,74,0.946,0.646,5,-6.604,1,0.21,0.219,0.0,0.0643,0.961,127.978
113,A Boogie Wit da Hoodie,"melodic rap, rap, trap",8383447,74,https://open.spotify.com/artist/31W5EY0aAly4Qieq6OFu6I,My Shit,Artist,2016-09-16,128156,True,74,0.812,0.621,5,-8.3,1,0.0515,0.244,0.0,0.099,0.847,77.998
114,A Boogie Wit da Hoodie,"melodic rap, rap, trap",8383447,71,https://open.spotify.com/artist/31W5EY0aAly4Qieq6OFu6I,Jungle,Artist,2016-09-16,174192,True,71,0.538,0.52,7,-11.063,0,0.737,0.308,0.0,0.214,0.551,180.274
115,A Boogie Wit da Hoodie,"melodic rap, rap, trap",8383447,71,https://open.spotify.com/artist/31W5EY0aAly4Qieq6OFu6I,Secrets,Artist 2.0 (Deluxe),2020-06-19,133331,True,71,0.539,0.648,4,-6.008,1,0.0619,0.118,0.0,0.362,0.403,91.066
116,A Boogie Wit da Hoodie,"melodic rap, rap, trap",8383447,69,https://open.spotify.com/artist/31W5EY0aAly4Qieq6OFu6I,Swervin (feat. 6ix9ine),Hoodie SZN,2018-12-21,189486,True,69,0.581,0.662,9,-5.239,1,0.303,0.0153,0.0,0.111,0.434,93.023
117,A Boogie Wit da Hoodie,"melodic rap, rap, trap",8383447,68,https://open.spotify.com/artist/31W5EY0aAly4Qieq6OFu6I,Me and My Guitar,Artist 2.0,2020-02-14,161764,True,68,0.644,0.587,7,-6.736,0,0.353,0.473,0.0,0.0759,0.68,173.972
118,A Boogie Wit da Hoodie,"melodic rap, rap, trap",8383447,66,https://open.spotify.com/artist/31W5EY0aAly4Qieq6OFu6I,Demons and Angels (feat. Juice WRLD),Hoodie SZN,2018-12-21,214592,True,66,0.81,0.55,2,-7.46,0,0.17,0.0114,5.69e-06,0.107,0.183,76.503
119,A Boogie Wit da Hoodie,"melodic rap, rap, trap",8383447,64,https://open.spotify.com/artist/31W5EY0aAly4Qieq6OFu6I,"Slide (Remix) (feat. Pop Smoke, A Boogie Wit da Hoodie & Chris Brown) (feat. Pop Smoke)","Slide (Remix) (feat. Pop Smoke, A Boogie Wit da Hoodie & Chris Brown) (feat. Pop Smoke)",2020-01-17,296011,False,64,0.816,0.513,1,-8.363,1,0.244,0.0145,0.000102,0.14,0.17,96.981
120,Addison Rae,social media pop,318765,77,https://open.spotify.com/artist/4gvjmrtzydbMpyJaXUtwvP,Diet Pepsi,Diet Pepsi,2024-08-09,169697,False,77,0.669,0.561,10,-6.538,1,0.0411,0.495,0.00962,0.0954,0.841,150.069
121,Addison Rae,social media pop,318765,69,https://open.spotify.com/artist/4gvjmrtzydbMpyJaXUtwvP,Von dutch featuring addison rae and a. g. cook,Von dutch featuring addison rae and a. g. cook,2024-03-22,157328,False,69,0.669,0.778,9,-5.386,1,0.178,0.0602,0.0,0.359,0.342,137.699
122,Addison Rae,social media pop,318765,60,https://open.spotify.com/artist/4gvjmrtzydbMpyJaXUtwvP,2 die 4 (feat. Charli XCX),AR,2023-08-18,126105,False,60,0.856,0.589,10,-5.325,0,0.0473,0.49,8.47e-05,0.0857,0.433,105.027
123,Addison Rae,social media pop,318765,54,https://open.spotify.com/artist/4gvjmrtzydbMpyJaXUtwvP,Obsessed,Obsessed,2021-03-18,134087,False,54,0.884,0.665,11,-7.929,1,0.0646,0.38,9.36e-06,0.111,0.472,110.016
124,Addison Rae,social media pop,318765,51,https://open.spotify.com/artist/4gvjmrtzydbMpyJaXUtwvP,I got it bad,AR,2023-08-18,172519,False,51,0.655,0.823,8,-5.383,1,0.0329,0.0215,0.0,0.378,0.297,104.999
125,Addison Rae,social media pop,318765,50,https://open.spotify.com/artist/4gvjmrtzydbMpyJaXUtwvP,Nothing On (But The Radio),AR,2023-08-18,149552,False,50,0.718,0.79,5,-3.938,0,0.0431,0.009,1.26e-06,0.0904,0.871,121.999
126,Addison Rae,social media pop,318765,46,https://open.spotify.com/artist/4gvjmrtzydbMpyJaXUtwvP,it could’ve been u,AR,2023-08-18,135388,True,46,0.706,0.725,6,-6.473,0,0.0665,0.112,0.00207,0.109,0.923,74.999
127,Halsey,"electropop, etherpop, indie poptimism, pop",21674751,84,https://open.spotify.com/artist/26VFTg2z8YR0cCuwLzESi2,Closer,Closer,2016-07-29,244960,False,84,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01
128,Halsey,"electropop, etherpop, indie poptimism, pop",21674751,78,https://open.spotify.com/artist/26VFTg2z8YR0cCuwLzESi2,Without Me,Manic,2020-01-17,201660,True,78,0.752,0.488,6,-7.05,1,0.0705,0.293,9.2e-06,0.0936,0.533,136.07
129,Halsey,"electropop, etherpop, indie poptimism, pop",21674751,77,https://open.spotify.com/artist/26VFTg2z8YR0cCuwLzESi2,Eastside (with Halsey & Khalid),FRIENDS KEEP SECRETS,2018-12-07,170769,False,77,0.632,0.686,6,-7.665,0,0.243,0.549,0.0,0.2,0.329,89.949
130,Halsey,"electropop, etherpop, indie poptimism, pop",21674751,76,https://open.spotify.com/artist/26VFTg2z8YR0cCuwLzESi2,Him & I (with Halsey),The Beautiful & Damned,2017-12-15,268866,True,76,0.589,0.731,2,-6.343,1,0.0868,0.0534,0.0,0.308,0.191,87.908
131,Halsey,"electropop, etherpop, indie poptimism, pop",21674751,75,https://open.spotify.com/artist/26VFTg2z8YR0cCuwLzESi2,Boy With Luv (feat. Halsey),MAP OF THE SOUL : PERSONA,2019-04-12,229773,False,75,0.645,0.862,11,-4.761,0,0.0845,0.0933,0.0,0.193,0.803,119.947
132,Halsey,"electropop, etherpop, indie poptimism, pop",21674751,75,https://open.spotify.com/artist/26VFTg2z8YR0cCuwLzESi2,Lucky,Lucky,2024-07-26,198546,False,75,0.712,0.65,0,-3.744,1,0.0468,0.389,0.0,0.227,0.728,102.558
133,Halsey,"electropop, etherpop, indie poptimism, pop",21674751,72,https://open.spotify.com/artist/26VFTg2z8YR0cCuwLzESi2,Be Kind (with Halsey),Be Kind (with Halsey),2020-05-01,172761,False,72,0.63,0.633,4,-7.088,1,0.0457,0.00776,0.0,0.0541,0.452,93.992
134,Halsey,"electropop, etherpop, indie poptimism, pop",21674751,72,https://open.spotify.com/artist/26VFTg2z8YR0cCuwLzESi2,Bad At Love,hopeless fountain kingdom (Deluxe Plus),2017-06-02,181279,False,72,0.675,0.751,0,-3.539,1,0.0296,0.0604,0.0,0.0893,0.612,118.384
135,Halsey,"electropop, etherpop, indie poptimism, pop",21674751,71,https://open.spotify.com/artist/26VFTg2z8YR0cCuwLzESi2,Could Have Been Me,Sing 2 (Original Motion Picture Soundtrack),2021-12-17,148732,False,71,0.552,0.662,6,-6.225,0,0.0548,9.18e-05,0.0,0.143,0.572,79.973
136,Halsey,"electropop, etherpop, indie poptimism, pop",21674751,70,https://open.spotify.com/artist/26VFTg2z8YR0cCuwLzESi2,Walls Could Talk,hopeless fountain kingdom (Deluxe Plus),2017-06-02,101789,True,70,0.626,0.423,1,-6.035,1,0.0513,0.128,0.0,0.18,0.571,95.162
137,Romeo Santos,"bachata, latin hip hop, latin pop, urbano latino",22006054,81,https://open.spotify.com/artist/5lwmRuXgjX8xIwlnauTZIP,Propuesta Indecente,"Fórmula, Vol. 2 (Deluxe Edition)",2014-02-25,235133,False,81,0.757,0.632,2,-6.83,1,0.0549,0.499,0.0,0.0723,0.742,122.936
138,Romeo Santos,"bachata, latin hip hop, latin pop, urbano latino",22006054,80,https://open.spotify.com/artist/5lwmRuXgjX8xIwlnauTZIP,X SI VOLVEMOS,MAÑANA SERÁ BONITO,2023-02-24,200120,True,80,0.796,0.806,1,-3.441,0,0.321,0.332,0.0,0.104,0.56,178.007
139,Romeo Santos,"bachata, latin hip hop, latin pop, urbano latino",22006054,80,https://open.spotify.com/artist/5lwmRuXgjX8xIwlnauTZIP,ÁNGEL,ÁNGEL,2024-07-25,184095,False,80,0.826,0.596,11,-5.262,1,0.0357,0.292,0.0,0.166,0.869,127.922
140,Romeo Santos,"bachata, latin hip hop, latin pop, urbano latino",22006054,78,https://open.spotify.com/artist/5lwmRuXgjX8xIwlnauTZIP,Imitadora,Golden,2017-07-21,234828,False,78,0.737,0.709,8,-6.889,0,0.045,0.333,0.0,0.289,0.556,125.997
141,Romeo Santos,"bachata, latin hip hop, latin pop, urbano latino",22006054,78,https://open.spotify.com/artist/5lwmRuXgjX8xIwlnauTZIP,Eres Mía,"Fórmula, Vol. 2 (Deluxe Edition)",2014-02-25,250640,False,78,0.843,0.729,6,-3.634,0,0.0374,0.401,1.2e-06,0.206,0.903,123.046
142,Romeo Santos,"bachata, latin hip hop, latin pop, urbano latino",22006054,76,https://open.spotify.com/artist/5lwmRuXgjX8xIwlnauTZIP,Llévame Contigo,Fórmula Vol. 1 (Deluxe Edition),2012-08-27,226400,False,76,0.813,0.694,7,-5.092,0,0.0319,0.602,1.37e-06,0.0919,0.92,119.079
143,Romeo Santos,"bachata, latin hip hop, latin pop, urbano latino",22006054,75,https://open.spotify.com/artist/5lwmRuXgjX8xIwlnauTZIP,Cancioncitas de Amor,"Fórmula, Vol. 2 (Deluxe Edition)",2014-02-25,237093,False,75,0.783,0.781,4,-3.079,1,0.0419,0.574,0.0,0.323,0.771,125.9
144,Romeo Santos,"bachata, latin hip hop, latin pop, urbano latino",22006054,75,https://open.spotify.com/artist/5lwmRuXgjX8xIwlnauTZIP,Ella Quiere Beber - Remix,Ella Quiere Beber (Remix),2018-11-02,219357,False,75,0.75,0.665,8,-3.083,1,0.124,0.265,0.0,0.0515,0.697,95.239
145,Romeo Santos,"bachata, latin hip hop, latin pop, urbano latino",22006054,75,https://open.spotify.com/artist/5lwmRuXgjX8xIwlnauTZIP,Sobredosis (feat. Ozuna),Golden,2017-07-21,198332,False,75,0.759,0.639,4,-8.085,0,0.0511,0.207,0.0,0.23,0.682,128.01
146,Romeo Santos,"bachata, latin hip hop, latin pop, urbano latino",22006054,74,https://open.spotify.com/artist/5lwmRuXgjX8xIwlnauTZIP,Odio (feat. Drake),"Fórmula, Vol. 2 (Deluxe Edition)",2014-02-25,225000,False,74,0.802,0.725,0,-5.965,0,0.0676,0.574,0.0,0.0821,0.598,128.04
147,Aventura,"bachata, bachata dominicana, latin hip hop, latin pop, tropical, urbano latino",8480094,79,https://open.spotify.com/artist/1qto4hHid1P71emI6Fd8xi,Ella Y Yo - Featuring Don Omar,God's Project,2005-04-26,267786,False,79,0.732,0.708,9,-7.905,0,0.262,0.534,0.0,0.237,0.717,175.924
148,Aventura,"bachata, bachata dominicana, latin hip hop, latin pop, tropical, urbano latino",8480094,79,https://open.spotify.com/artist/1qto4hHid1P71emI6Fd8xi,Dile al Amor,The Last,2009-06-09,229360,False,79,0.825,0.605,11,-9.71,1,0.0376,0.0764,0.0,0.314,0.944,124.005
149,Aventura,"bachata, bachata dominicana, latin hip hop, latin pop, tropical, urbano latino",8480094,79,https://open.spotify.com/artist/1qto4hHid1P71emI6Fd8xi,El Perdedor,K.O.B. Live,2006-12-19,215213,False,79,0.779,0.589,5,-10.645,1,0.0345,0.332,0.0,0.12,0.894,128.044
150,Aventura,"bachata, bachata dominicana, latin hip hop, latin pop, tropical, urbano latino",8480094,78,https://open.spotify.com/artist/1qto4hHid1P71emI6Fd8xi,Obsesion,We Broke The Rules,2002-06-01,254720,False,78,0.804,0.56,1,-6.912,0,0.0397,0.416,0.0,0.0608,0.768,133.682
151,Aventura,"bachata, bachata dominicana, latin hip hop, latin pop, tropical, urbano latino",8480094,77,https://open.spotify.com/artist/1qto4hHid1P71emI6Fd8xi,Los Infieles,K.O.B. Live,2006-12-19,257186,False,77,0.745,0.716,9,-8.221,0,0.0411,0.202,0.0,0.059,0.817,132.932
152,Aventura,"bachata, bachata dominicana, latin hip hop, latin pop, tropical, urbano latino",8480094,76,https://open.spotify.com/artist/1qto4hHid1P71emI6Fd8xi,El Malo,The Last,2009-06-09,238720,False,76,0.812,0.506,1,-10.729,1,0.0533,0.143,0.0,0.132,0.701,125.941
153,Aventura,"bachata, bachata dominicana, latin hip hop, latin pop, tropical, urbano latino",8480094,76,https://open.spotify.com/artist/1qto4hHid1P71emI6Fd8xi,Volví,Volví,2021-08-03,230125,True,76,0.725,0.86,1,-3.726,1,0.182,0.422,0.000284,0.0674,0.791,175.896
154,Aventura,"bachata, bachata dominicana, latin hip hop, latin pop, tropical, urbano latino",8480094,75,https://open.spotify.com/artist/1qto4hHid1P71emI6Fd8xi,Un Beso,God's Project,2005-04-26,263346,False,75,0.732,0.64,0,-9.859,1,0.0378,0.586,1.81e-05,0.104,0.715,125.015
155,Aventura,"bachata, bachata dominicana, latin hip hop, latin pop, tropical, urbano latino",8480094,74,https://open.spotify.com/artist/1qto4hHid1P71emI6Fd8xi,Enseñame a Olvidar,We Broke The Rules,2002-06-01,348826,False,74,0.781,0.491,8,-8.793,1,0.0444,0.471,0.0,0.0972,0.913,124.971
156,Aventura,"bachata, bachata dominicana, latin hip hop, latin pop, tropical, urbano latino",8480094,73,https://open.spotify.com/artist/1qto4hHid1P71emI6Fd8xi,Por un Segundo,The Last,2009-06-09,255026,False,73,0.811,0.562,5,-10.183,0,0.0368,0.137,0.0,0.0623,0.965,129.039
157,Gunna,"atl hip hop, melodic rap, rap, trap",7819110,86,https://open.spotify.com/artist/2hlmm7s2ICUX0LVIhVFlZQ,fukumean,a Gift & a Curse,2023-06-16,125040,True,86,0.847,0.622,1,-6.747,0,0.0903,0.119,0.0,0.285,0.22,130.001
158,Gunna,"atl hip hop, melodic rap, rap, trap",7819110,85,https://open.spotify.com/artist/2hlmm7s2ICUX0LVIhVFlZQ,one of wun,One of Wun,2024-05-10,144000,True,85,0.915,0.453,10,-4.589,0,0.27,0.0872,0.000163,0.104,0.287,139.943
159,Gunna,"atl hip hop, melodic rap, rap, trap",7819110,78,https://open.spotify.com/artist/2hlmm7s2ICUX0LVIhVFlZQ,Jump,TYLA,2024-03-22,147071,False,78,0.79,0.716,10,-3.446,0,0.0929,0.0297,1.87e-05,0.213,0.627,100.104
160,Gunna,"atl hip hop, melodic rap, rap, trap",7819110,80,https://open.spotify.com/artist/2hlmm7s2ICUX0LVIhVFlZQ,Drip Too Hard (Lil Baby & Gunna),Drip Harder,2018-10-05,145542,True,80,0.897,0.662,1,-6.903,0,0.292,0.0852,0.0,0.534,0.39,112.509
161,Gunna,"atl hip hop, melodic rap, rap, trap",7819110,79,https://open.spotify.com/artist/2hlmm7s2ICUX0LVIhVFlZQ,on one tonight,One of Wun,2024-05-10,90760,True,79,0.887,0.727,4,-4.318,0,0.135,0.381,1.16e-06,0.213,0.932,130.035
162,Gunna,"atl hip hop, melodic rap, rap, trap",7819110,78,https://open.spotify.com/artist/2hlmm7s2ICUX0LVIhVFlZQ,Lemonade (feat. NAV),B4 The Storm,2020-08-28,195428,True,78,0.8,0.658,1,-6.142,0,0.079,0.25,0.0,0.111,0.462,140.042
163,Gunna,"atl hip hop, melodic rap, rap, trap",7819110,73,https://open.spotify.com/artist/2hlmm7s2ICUX0LVIhVFlZQ,prada dem (feat. Offset),One of Wun,2024-05-10,165346,True,73,0.916,0.595,1,-4.418,0,0.0665,0.0507,0.0,0.107,0.638,122.024
164,Gunna,"atl hip hop, melodic rap, rap, trap",7819110,74,https://open.spotify.com/artist/2hlmm7s2ICUX0LVIhVFlZQ,hakuna matata,One of Wun,2024-05-10,127853,True,74,0.926,0.726,5,-4.669,0,0.227,0.282,0.0,0.11,0.69,137.975
165,Gunna,"atl hip hop, melodic rap, rap, trap",7819110,74,https://open.spotify.com/artist/2hlmm7s2ICUX0LVIhVFlZQ,P power (feat. Drake),DS4EVER,2022-01-13,193346,True,74,0.828,0.591,1,-6.217,1,0.109,0.0199,0.000323,0.361,0.202,119.251
166,Gunna,"atl hip hop, melodic rap, rap, trap",7819110,73,https://open.spotify.com/artist/2hlmm7s2ICUX0LVIhVFlZQ,Drip or Drown,Drip or Drown,2017-11-30,126168,True,73,0.952,0.478,5,-8.52,0,0.361,0.774,0.0,0.112,0.568,118.008
167,Avril Lavigne,"canadian pop, candy pop, dance pop, pop",11207940,83,https://open.spotify.com/artist/0p4nmQO2msCgU4IF37Wi3j,Complicated,Let Go,2002-06-04,244506,False,83,0.585,0.776,5,-5.898,1,0.0459,0.0572,7.74e-06,0.3,0.427,77.987
168,Avril Lavigne,"canadian pop, candy pop, dance pop, pop",11207940,78,https://open.spotify.com/artist/0p4nmQO2msCgU4IF37Wi3j,I'm with You,Let Go,2002-06-04,223066,False,78,0.457,0.406,9,-7.462,1,0.0291,0.08,0.0,0.117,0.208,151.95
169,Avril Lavigne,"canadian pop, candy pop, dance pop, pop",11207940,77,https://open.spotify.com/artist/0p4nmQO2msCgU4IF37Wi3j,Sk8er Boi,Let Go,2002-06-04,204000,False,77,0.487,0.9,0,-4.417,1,0.0482,6.79e-05,0.0,0.358,0.484,149.937
170,Avril Lavigne,"canadian pop, candy pop, dance pop, pop",11207940,75,https://open.spotify.com/artist/0p4nmQO2msCgU4IF37Wi3j,Girlfriend,The Best Damn Thing (Expanded Edition),2007-04-17,216600,True,75,0.56,0.959,7,-2.433,1,0.102,0.000722,0.000221,0.209,0.669,163.983
171,Avril Lavigne,"canadian pop, candy pop, dance pop, pop",11207940,75,https://open.spotify.com/artist/0p4nmQO2msCgU4IF37Wi3j,What the Hell,Goodbye Lullaby (Expanded Edition),2011-03-08,220706,False,75,0.578,0.926,6,-3.689,0,0.0548,0.00472,0.0127,0.14,0.877,149.976
172,Avril Lavigne,"canadian pop, candy pop, dance pop, pop",11207940,72,https://open.spotify.com/artist/0p4nmQO2msCgU4IF37Wi3j,My Happy Ending,Under My Skin,2004,242413,True,72,0.414,0.936,2,-2.407,1,0.0758,0.00136,0.0,0.369,0.74,170.229
173,Avril Lavigne,"canadian pop, candy pop, dance pop, pop",11207940,68,https://open.spotify.com/artist/0p4nmQO2msCgU4IF37Wi3j,When You're Gone,The Best Damn Thing (Expanded Edition),2007-04-17,240493,False,68,0.457,0.719,4,-3.921,0,0.0323,0.191,0.0,0.228,0.168,142.034
174,Avril Lavigne,"canadian pop, candy pop, dance pop, pop",11207940,68,https://open.spotify.com/artist/0p4nmQO2msCgU4IF37Wi3j,Here's to Never Growing Up,Avril Lavigne (Expanded Edition),2013-11-01,214320,True,68,0.482,0.873,0,-3.145,1,0.0853,0.0111,0.0,0.409,0.737,165.084
175,Avril Lavigne,"canadian pop, candy pop, dance pop, pop",11207940,66,https://open.spotify.com/artist/0p4nmQO2msCgU4IF37Wi3j,Wish You Were Here,Goodbye Lullaby (Expanded Edition),2011-03-08,225760,True,66,0.454,0.865,4,-3.841,1,0.0561,0.0323,0.0,0.186,0.34,166.018
176,Avril Lavigne,"canadian pop, candy pop, dance pop, pop",11207940,65,https://open.spotify.com/artist/0p4nmQO2msCgU4IF37Wi3j,Nobody's Home,Under My Skin,2004,212413,False,65,0.348,0.907,5,-3.66,0,0.0497,0.000516,0.0,0.161,0.177,185.406
177,Akon,dance pop,4816768,84,https://open.spotify.com/artist/0z4gvV4rjIZ9wHck67ucSV,Smack That,Konvicted,2006-01-01,212360,True,84,0.939,0.741,5,-5.171,0,0.0471,0.323,0.0,0.107,0.925,118.978
178,Akon,dance pop,4816768,78,https://open.spotify.com/artist/0z4gvV4rjIZ9wHck67ucSV,Lonely,Trouble Deluxe Edition,2005-01-01,235800,True,78,0.634,0.526,5,-7.881,0,0.0333,0.339,0.0,0.257,0.623,90.087
179,Akon,dance pop,4816768,77,https://open.spotify.com/artist/0z4gvV4rjIZ9wHck67ucSV,Right Now (Na Na Na),Freedom,2008-01-01,240746,False,77,0.829,0.857,8,-4.194,0,0.152,0.26,0.0,0.415,0.586,137.979
180,Akon,dance pop,4816768,73,https://open.spotify.com/artist/0z4gvV4rjIZ9wHck67ucSV,I Wanna Love You,Konvicted,2006-01-01,247066,True,73,0.866,0.454,0,-9.383,1,0.0414,0.0373,1.49e-06,0.275,0.368,99.982
181,Akon,dance pop,4816768,74,https://open.spotify.com/artist/0z4gvV4rjIZ9wHck67ucSV,Don't Matter,Konvicted,2006-01-01,293053,True,74,0.798,0.443,2,-6.062,1,0.0402,0.244,0.0,0.326,0.354,125.231
182,Akon,dance pop,4816768,72,https://open.spotify.com/artist/0z4gvV4rjIZ9wHck67ucSV,Chammak Challo,Ra-One,2011-09-16,227091,False,72,0.742,0.879,0,-4.274,0,0.0328,0.0696,7.17e-06,0.0981,0.936,133.946
183,Akon,dance pop,4816768,68,https://open.spotify.com/artist/0z4gvV4rjIZ9wHck67ucSV,Locked Up,Trouble Deluxe Edition,2005-01-01,235066,True,68,0.833,0.568,7,-4.312,1,0.0847,0.0262,0.0,0.11,0.369,89.958
184,Akon,dance pop,4816768,70,https://open.spotify.com/artist/0z4gvV4rjIZ9wHck67ucSV,Beautiful,Freedom,2008-01-01,312986,False,70,0.739,0.945,0,-4.443,0,0.0881,0.125,0.0,0.112,0.627,130.018
185,Akon,dance pop,4816768,67,https://open.spotify.com/artist/0z4gvV4rjIZ9wHck67ucSV,"Sorry, Blame It On Me",Konvicted (Complete Edition),2022-03-04,295746,False,67,0.716,0.698,7,-6.456,1,0.239,0.102,0.0,0.0728,0.569,176.012
